,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2022-08-26,5.57539701461792,5.590310096740723,4.443161964416504,4.500193119049072,4101325,0.0,0.0
1,2022-08-27,4.500254154205322,4.650356769561768,4.025210857391357,4.238081932067871,2834023,0.0,0.0
2,2022-08-28,4.238061904907227,4.440324783325195,4.133030891418457,4.362123012542725,2468583,0.0,0.0
3,2022-08-29,4.362223148345947,5.899166107177734,4.30803108215332,5.679183006286621,5256521,0.0,0.0
4,2022-08-30,5.679220199584961,6.688608169555664,5.597282886505127,6.304509162902832,5554902,0.0,0.0
5,2022-08-31,6.304568767547607,6.687129020690918,5.958272933959961,6.378105163574219,5540708,0.0,0.0
6,2022-09-01,6.378090858459473,6.4411749839782715,6.258866786956787,6.278066158294678,2437805,0.0,0.0
7,2022-09-02,6.277976989746094,6.485486030578613,6.160237789154053,6.373566150665283,2482729,0.0,0.0
8,2022-09-03,6.373568058013916,6.413620948791504,6.302396774291992,6.337465763092041,4816232,0.0,0.0
9,2022-09-04,6.337480068206787,6.353221893310547,5.955985069274902,6.142376899719238,3895741,0.0,0.0
10,2022-09-05,6.142378807067871,7.1574530601501465,5.164120197296143,6.678254127502441,8043413,0.0,0.0
11,2022-09-06,6.678178787231445,6.988226890563965,5.613073825836182,5.876288890838623,8490584,0.0,0.0
12,2022-09-07,5.876062870025635,6.179051876068115,5.507057189941406,5.8196330070495605,8789203,0.0,0.0
13,2022-09-08,5.8195672035217285,5.819687843322754,5.006392955780029,5.119524002075195,4218724,0.0,0.0
14,2022-09-09,5.119492053985596,5.538370132446289,5.108479976654053,5.243231773376465,2978360,0.0,0.0
15,2022-09-10,5.243228912353516,5.32778787612915,4.991580963134766,5.199462890625,3249836,0.0,0.0
16,2022-09-11,5.199450969696045,6.492805004119873,3.359910011291504,4.520248889923096,37059314,0.0,0.0
17,2022-09-12,4.520269870758057,4.79483699798584,4.244997024536133,4.565929889678955,2705928,0.0,0.0
18,2022-09-13,4.56573486328125,4.690864086151123,3.858302116394043,3.9410970211029053,3051729,0.0,0.0
19,2022-09-14,3.929150104522705,4.699281215667725,3.901278018951416,4.077578067779541,5207808,0.0,0.0
20,2022-09-15,4.077563762664795,4.329949855804443,4.031451225280762,4.105013847351074,1888568,0.0,0.0
21,2022-09-16,4.105009078979492,4.679910182952881,4.104913234710693,4.444915771484375,3352145,0.0,0.0
22,2022-09-17,4.444919109344482,7.600341796875,4.4180498123168945,6.000586986541748,34136726,0.0,0.0
23,2022-09-18,6.000577926635742,6.069896221160889,3.109973907470703,3.9200899600982666,11730289,0.0,0.0
24,2022-09-19,3.9200310707092285,4.590579032897949,2.9801599979400635,4.209446907043457,6367664,0.0,0.0
25,2022-09-20,4.209436893463135,4.500430107116699,4.000266075134277,4.162250995635986,3288397,0.0,0.0
26,2022-09-21,4.162230014801025,4.268435001373291,3.006303071975708,3.1092679500579834,8841679,0.0,0.0
27,2022-09-22,3.10932993888855,3.9383609294891357,3.0372440814971924,3.8579399585723877,3726954,0.0,0.0
28,2022-09-23,3.857978105545044,4.107118129730225,3.8558530807495117,3.9280710220336914,4099602,0.0,0.0
29,2022-09-24,3.9280900955200195,3.9482998847961426,3.8131649494171143,3.8165500164031982,3115328,0.0,0.0
30,2022-09-25,3.8168139457702637,3.865483045578003,3.6030900478363037,3.6221749782562256,5870079,0.0,0.0
31,2022-09-26,3.6221470832824707,3.8913140296936035,3.58052396774292,3.76235294342041,7721461,0.0,0.0
32,2022-09-27,3.7623291015625,4.117455959320068,3.7410449981689453,4.072526931762695,4818091,0.0,0.0
33,2022-09-28,4.0733489990234375,5.902050971984863,3.9708950519561768,5.8606061935424805,16598635,0.0,0.0
34,2022-09-29,5.859944820404053,5.984702110290527,5.793407917022705,5.896895885467529,7990572,0.0,0.0
35,2022-09-30,5.896603107452393,10.902999877929688,5.843038082122803,10.391122817993164,39635700,0.0,0.0
36,2022-10-01,10.392788887023926,10.8591890335083,10.316571235656738,10.777917861938477,13921227,0.0,0.0
37,2022-10-02,10.777941703796387,11.154423713684082,10.6038236618042,11.154423713684082,9294483,0.0,0.0
38,2022-10-03,11.156862258911133,11.619072914123535,11.086610794067383,11.617356300354004,16269521,0.0,0.0
39,2022-10-04,11.617433547973633,11.992505073547363,11.349288940429688,11.682476997375488,13793432,0.0,0.0
40,2022-10-05,11.680692672729492,12.186824798583984,11.618964195251465,11.900986671447754,12225901,0.0,0.0
41,2022-10-06,11.900996208190918,11.948339462280273,11.027000427246094,11.176182746887207,12649113,0.0,0.0
42,2022-10-07,11.176057815551758,11.192166328430176,11.021081924438477,11.046822547912598,10115924,0.0,0.0
43,2022-10-08,11.046853065490723,11.09532642364502,10.955073356628418,11.025687217712402,9901288,0.0,0.0
44,2022-10-09,11.028709411621094,11.102805137634277,10.98965835571289,11.086759567260742,10637801,0.0,0.0
45,2022-10-10,11.09138011932373,11.177886009216309,11.034309387207031,11.093661308288574,9858244,0.0,0.0
46,2022-10-11,11.091865539550781,11.105813026428223,11.079106330871582,11.084623336791992,7247910,0.0,0.0
47,2022-10-12,11.084845542907715,11.194499969482422,11.064624786376953,11.179072380065918,7955356,0.0,0.0
48,2022-10-13,11.179072380065918,11.180541038513184,10.686599731445312,11.064303398132324,9619150,0.0,0.0
49,2022-10-14,11.064359664916992,11.179142951965332,11.013978958129883,11.176277160644531,12435522,0.0,0.0
50,2022-10-15,11.176261901855469,13.1703519821167,11.171867370605469,13.155165672302246,20890217,0.0,0.0
51,2022-10-16,13.15512752532959,13.884790420532227,13.140364646911621,13.710132598876953,11117961,0.0,0.0
52,2022-10-17,13.707734107971191,13.785957336425781,13.351001739501953,13.43200397491455,14905968,0.0,0.0
53,2022-10-18,13.432036399841309,13.568185806274414,13.27382755279541,13.29097843170166,16804504,0.0,0.0
54,2022-10-19,13.290966987609863,13.455669403076172,13.281722068786621,13.4536771774292,17426926,0.0,0.0
55,2022-10-20,13.453476905822754,13.696282386779785,13.365504264831543,13.567359924316406,16039178,0.0,0.0
56,2022-10-21,13.567434310913086,13.6159029006958,12.152585983276367,12.705313682556152,14743981,0.0,0.0
57,2022-10-22,12.705321311950684,12.76439094543457,12.237980842590332,12.348749160766602,17092931,0.0,0.0
58,2022-10-23,12.348506927490234,12.349806785583496,12.144737243652344,12.146648406982422,16234959,0.0,0.0
59,2022-10-24,12.146570205688477,12.200944900512695,12.110733032226562,12.16672134399414,13884022,0.0,0.0
60,2022-10-25,12.166587829589844,12.182978630065918,12.086549758911133,12.149558067321777,15569938,0.0,0.0
61,2022-10-26,12.145801544189453,13.366989135742188,12.101619720458984,13.356025695800781,18913152,0.0,0.0
62,2022-10-27,13.35608959197998,14.58795166015625,13.247590065002441,14.52415943145752,23339872,0.0,0.0
63,2022-10-28,14.524225234985352,14.571569442749023,14.498499870300293,14.50993537902832,26434953,0.0,0.0
64,2022-10-29,14.510196685791016,14.552273750305176,14.382274627685547,14.422172546386719,26943468,0.0,0.0
65,2022-10-30,14.422171592712402,14.4904203414917,14.34769344329834,14.381976127624512,26228300,0.0,0.0
66,2022-10-31,14.38239574432373,14.54403305053711,12.371620178222656,12.381561279296875,24970024,0.0,0.0
67,2022-11-01,12.381701469421387,12.396696090698242,10.632930755615234,10.64856243133545,22937571,0.0,0.0
68,2022-11-02,10.648500442504883,10.648500442504883,10.159974098205566,10.218481063842773,16018789,0.0,0.0
69,2022-11-03,10.21855640411377,10.219801902770996,9.64618968963623,9.66439437866211,16675152,0.0,0.0
70,2022-11-04,9.664652824401855,9.795024871826172,9.187491416931152,9.188617706298828,32553778,0.0,0.0
71,2022-11-05,9.187865257263184,9.191563606262207,8.623799324035645,8.66088581085205,28225702,0.0,0.0
72,2022-11-06,8.660959243774414,8.862735748291016,8.604766845703125,8.746773719787598,26484069,0.0,0.0
73,2022-11-07,8.746774673461914,8.752373695373535,8.278937339782715,8.285429954528809,23131878,0.0,0.0
74,2022-11-08,8.284933090209961,8.286086082458496,6.55495023727417,6.637062072753906,21998011,0.0,0.0
75,2022-11-09,6.638609886169434,7.142025947570801,6.244534969329834,6.923192024230957,21896224,0.0,0.0
76,2022-11-10,6.9233012199401855,6.937490940093994,6.600224018096924,6.707995891571045,19457232,0.0,0.0
77,2022-11-11,6.707705974578857,6.708615779876709,6.322964191436768,6.334310054779053,21263129,0.0,0.0
78,2022-11-12,6.333930969238281,6.334877967834473,6.128424167633057,6.129857063293457,21832506,0.0,0.0
79,2022-11-13,6.12986421585083,6.1356658935546875,5.385916233062744,5.479423999786377,18070085,0.0,0.0
80,2022-11-14,5.479401111602783,5.493863105773926,5.440673828125,5.472379207611084,16448760,0.0,0.0
81,2022-11-15,5.472671031951904,5.480215072631836,5.4648518562316895,5.468461990356445,19016104,0.0,0.0
82,2022-11-16,5.468495845794678,5.469583988189697,5.42328405380249,5.424289226531982,18512989,0.0,0.0
83,2022-11-17,5.424405097961426,5.45527982711792,5.413111209869385,5.414731979370117,19025965,0.0,0.0
84,2022-11-18,5.414650917053223,5.416432857513428,5.343188762664795,5.345469951629639,18899072,0.0,0.0
85,2022-11-19,5.344786167144775,5.3475189208984375,5.325016975402832,5.326399803161621,11722363,0.0,0.0
86,2022-11-20,5.326315879821777,5.330760955810547,5.231804847717285,5.234547138214111,14380824,0.0,0.0
87,2022-11-21,5.23446798324585,5.23446798324585,4.983908176422119,4.987579822540283,10562489,0.0,0.0
88,2022-11-22,4.987537860870361,4.98776388168335,4.902306079864502,4.9045000076293945,11116548,0.0,0.0
89,2022-11-23,4.905045986175537,4.923696041107178,4.902486801147461,4.91734504699707,21083306,0.0,0.0
90,2022-11-24,4.917329788208008,4.925403118133545,4.913638114929199,4.914391994476318,20367869,0.0,0.0
91,2022-11-25,4.914597034454346,4.932785987854004,4.9031829833984375,4.9296159744262695,19355699,0.0,0.0
92,2022-11-26,4.92961311340332,4.931070804595947,4.903359889984131,4.91737699508667,19660664,0.0,0.0
93,2022-11-27,4.917348861694336,4.941819190979004,4.91372013092041,4.922369956970215,20000278,0.0,0.0
94,2022-11-28,4.922354221343994,4.92295503616333,4.889890193939209,4.89023494720459,19689272,0.0,0.0
95,2022-11-29,4.890235900878906,4.9004621505737305,4.833620071411133,4.833620071411133,19439779,0.0,0.0
96,2022-11-30,4.833816051483154,4.861443996429443,4.833816051483154,4.84938907623291,17826615,0.0,0.0
97,2022-12-01,4.8494791984558105,4.8598151206970215,4.843472003936768,4.84731388092041,16541356,0.0,0.0
98,2022-12-02,4.847300052642822,4.8544158935546875,4.845180988311768,4.846582889556885,16872662,0.0,0.0
99,2022-12-03,4.846586227416992,4.847133159637451,4.831881999969482,4.8321309089660645,15801707,0.0,0.0
100,2022-12-04,4.832132816314697,4.835171222686768,4.829024791717529,4.833855152130127,11180479,0.0,0.0
101,2022-12-05,4.833829879760742,4.846940040588379,4.83049201965332,4.833055019378662,13407959,0.0,0.0
102,2022-12-06,4.832809925079346,4.838489055633545,4.805983066558838,4.8132147789001465,13102799,0.0,0.0
103,2022-12-07,4.813158988952637,4.8151960372924805,4.785868167877197,4.793014049530029,13625818,0.0,0.0
104,2022-12-08,4.7930779457092285,4.794684886932373,4.769435882568359,4.7707719802856445,12456872,0.0,0.0
105,2022-12-09,4.770438194274902,4.771696090698242,4.751995086669922,4.755752086639404,8919889,0.0,0.0
106,2022-12-10,4.755774974822998,4.7561869621276855,4.718510150909424,4.720400810241699,7688029,0.0,0.0
107,2022-12-11,4.72024393081665,4.727036952972412,4.719060897827148,4.722685813903809,4690337,0.0,0.0
108,2022-12-12,4.722468852996826,4.722468852996826,4.507174015045166,4.554055213928223,11907762,0.0,0.0
109,2022-12-13,4.554721832275391,4.928397178649902,4.161487102508545,4.721311092376709,11063084,0.0,0.0
110,2022-12-14,4.721311092376709,4.794044017791748,4.6161041259765625,4.732444763183594,11845274,0.0,0.0
111,2022-12-15,4.732326030731201,4.7604451179504395,4.589498043060303,4.597366809844971,10936662,0.0,0.0
112,2022-12-16,4.5975341796875,4.620203018188477,4.519164085388184,4.519748210906982,9999325,0.0,0.0
113,2022-12-17,4.520391941070557,4.5431132316589355,4.365571022033691,4.374396800994873,9823721,0.0,0.0
114,2022-12-18,4.37439489364624,4.471814155578613,4.367512226104736,4.469171047210693,9545105,0.0,0.0
115,2022-12-19,4.469183921813965,4.478550910949707,4.324963092803955,4.327566146850586,8506385,0.0,0.0
116,2022-12-20,4.327416896820068,4.352995872497559,4.236419200897217,4.245940208435059,7654269,0.0,0.0
117,2022-12-21,4.245940208435059,4.2465739250183105,4.156060218811035,4.161665916442871,4380020,0.0,0.0
118,2022-12-22,4.161748886108398,4.171875,4.130922794342041,4.137753009796143,4717959,0.0,0.0
119,2022-12-23,4.1376848220825195,4.140655994415283,4.119627952575684,4.120932102203369,6553596,0.0,0.0
